Customer_ID,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Previous_Purchases,Payment_Method
2654,4.8,No,Express,No,24,Venmo
2655,4.1,No,Next Day Air,No,4,PayPal
2656,3.4,No,Standard,No,2,Credit Card
2657,3.6,No,Express,No,29,Bank Transfer
2658,2.7,No,Express,No,7,Credit Card
2659,3.2,No,Next Day Air,No,39,PayPal
2660,4.4,No,2-Day Shipping,No,46,Credit Card
2661,4.9,No,Express,No,44,Venmo
2662,4.8,No,Express,No,20,Bank Transfer
2663,2.8,No,2-Day Shipping,No,44,PayPal
2664,2.9,No,Free Shipping,No,23,Bank Transfer
2665,3.2,No,Store Pickup,No,37,PayPal
2666,3.5,No,Store Pickup,No,4,Venmo
2667,4.1,No,Store Pickup,No,14,Venmo
2668,4.1,No,Free Shipping,No,31,Cash
2669,4.8,No,Next Day Air,No,9,PayPal
2670,2.8,No,Free Shipping,No,31,Credit Card
2671,4.7,No,Express,No,26,Bank Transfer
2672,4.8,No,2-Day Shipping,No,41,PayPal
2673,2.9,No,Standard,No,13,Cash
2674,2.6,No,2-Day Shipping,No,4,Cash
2675,3.3,No,Express,No,15,Cash
2676,3.4,No,Free Shipping,No,38,Cash
2677,3.6,No,Free Shipping,No,3,Cash
2678,3.8,No,Next Day Air,No,6,PayPal
2679,3.4,No,2-Day Shipping,No,34,Credit Card
2680,3.8,No,Express,No,7,Debit Card
2681,3.3,No,Next Day Air,No,21,Venmo
2682,4.8,No,Standard,No,17,Debit Card
2683,3.9,No,2-Day Shipping,No,5,Venmo
2684,4.2,No,Next Day Air,No,21,Cash
2685,4.7,No,Free Shipping,No,42,Credit Card
2686,2.7,No,Express,No,49,Credit Card
2687,3.8,No,2-Day Shipping,No,33,Cash
2688,3.6,No,2-Day Shipping,No,12,Debit Card
2689,2.9,No,2-Day Shipping,No,18,Credit Card
2690,3.9,No,Standard,No,47,PayPal
2691,4.7,No,Free Shipping,No,18,Bank Transfer
2692,3.3,No,2-Day Shipping,No,48,Cash
2693,4.2,No,Free Shipping,No,18,Debit Card
2694,2.6,No,Standard,No,46,Cash
2695,4.9,No,Express,No,34,Credit Card
2696,3.6,No,Standard,No,10,PayPal
2697,4.7,No,Free Shipping,No,12,Debit Card
2698,3.2,No,Standard,No,36,Bank Transfer
2699,3.6,No,Store Pickup,No,34,Venmo
2700,3.6,No,2-Day Shipping,No,49,Debit Card
2701,3.2,No,Standard,No,36,Cash
2702,2.8,No,Store Pickup,No,18,Bank Transfer
2703,4,No,Next Day Air,No,39,Debit Card
2704,4.4,No,Free Shipping,No,34,PayPal
2705,3.4,No,Next Day Air,No,35,Debit Card
2706,5,No,Store Pickup,No,1,Credit Card
2707,3.1,No,Express,No,48,Debit Card
2708,4.2,No,Standard,No,19,Cash
2709,3.3,No,Store Pickup,No,44,Debit Card
2710,2.9,No,Standard,No,9,Credit Card
2711,4.7,No,Standard,No,3,Bank Transfer
2712,4,No,Standard,No,50,Venmo
2713,4.6,No,Standard,No,7,Debit Card
2714,3.8,No,2-Day Shipping,No,20,Debit Card
2715,3.6,No,Store Pickup,No,16,Credit Card
2716,4.1,No,Express,No,29,PayPal
2717,2.7,No,Store Pickup,No,21,Debit Card
2718,4.3,No,Free Shipping,No,19,Credit Card
2719,4.9,No,Next Day Air,No,10,Venmo
2720,4.2,No,Free Shipping,No,4,Bank Transfer
2721,2.8,No,Store Pickup,No,45,Bank Transfer
2722,4.9,No,Free Shipping,No,17,PayPal
2723,2.8,No,2-Day Shipping,No,22,PayPal
2724,2.9,No,Store Pickup,No,3,PayPal
2725,2.5,No,Next Day Air,No,11,Debit Card
2726,2.7,No,Free Shipping,No,4,Debit Card
2727,3.3,No,Free Shipping,No,11,PayPal
2728,3.7,No,2-Day Shipping,No,47,Credit Card
2729,4,No,Express,No,17,Debit Card
2730,4.1,No,Free Shipping,No,32,Credit Card
2731,4.1,No,Store Pickup,No,37,Bank Transfer
2732,2.5,No,2-Day Shipping,No,44,Bank Transfer
2733,4.2,No,Store Pickup,No,27,Debit Card
2734,4.7,No,Express,No,46,PayPal
2735,2.7,No,2-Day Shipping,No,13,Cash
2736,3,No,Express,No,2,PayPal
2737,4.8,No,Store Pickup,No,45,Credit Card
2738,4.4,No,Free Shipping,No,35,Cash
2739,4.3,No,2-Day Shipping,No,39,Venmo
2740,2.5,No,Store Pickup,No,39,Credit Card
2741,4.9,No,Free Shipping,No,34,Bank Transfer
2742,4.9,No,2-Day Shipping,No,41,Venmo
2743,3.9,No,Free Shipping,No,47,Debit Card
2744,4.1,No,2-Day Shipping,No,17,Venmo
2745,3.3,No,Store Pickup,No,40,Credit Card
2746,4.1,No,Standard,No,44,PayPal
2747,3.7,No,Standard,No,21,PayPal
2748,3.1,No,Free Shipping,No,21,Credit Card
2749,3,No,Free Shipping,No,16,Venmo
2750,3.4,No,Standard,No,15,Bank Transfer
2751,2.7,No,2-Day Shipping,No,26,PayPal
2752,3.1,No,Free Shipping,No,50,Venmo
2753,4,No,Free Shipping,No,30,Venmo
2754,3.6,No,Next Day Air,No,48,PayPal
2755,3.6,No,Free Shipping,No,21,Venmo
2756,3.3,No,Store Pickup,No,18,Credit Card
2757,4.1,No,Free Shipping,No,41,PayPal
2758,4.3,No,Next Day Air,No,11,Venmo
2759,3.2,No,Standard,No,8,Bank Transfer
2760,3.9,No,Free Shipping,No,42,Cash
2761,5,No,Next Day Air,No,41,Credit Card
2762,3.4,No,Next Day Air,No,3,Credit Card
2763,3.8,No,Store Pickup,No,10,Debit Card
2764,2.9,No,2-Day Shipping,No,35,Venmo
2765,2.6,No,Next Day Air,No,2,Debit Card
2766,4.3,No,2-Day Shipping,No,24,Credit Card
2767,2.8,No,Standard,No,47,Credit Card
2768,4.5,No,Free Shipping,No,31,Cash
2769,3.8,No,2-Day Shipping,No,28,PayPal
2770,3,No,Standard,No,13,Cash
2771,3.3,No,Express,No,22,Bank Transfer
2772,3.1,No,2-Day Shipping,No,12,Bank Transfer
2773,3.5,No,Store Pickup,No,10,Bank Transfer
2774,4.6,No,Express,No,45,Bank Transfer
2775,4.1,No,Standard,No,42,Credit Card
2776,3.6,No,Free Shipping,No,16,Debit Card
2777,2.9,No,Free Shipping,No,6,Bank Transfer
2778,4.8,No,Standard,No,28,Credit Card
2779,3.2,No,Standard,No,24,Credit Card
2780,4.3,No,Express,No,14,Credit Card
2781,4.1,No,Next Day Air,No,29,PayPal
2782,4.6,No,Standard,No,33,PayPal
2783,3.8,No,Free Shipping,No,30,PayPal
2784,4.5,No,Next Day Air,No,26,Credit Card
2785,3.1,No,Express,No,12,PayPal
2786,2.9,No,Next Day Air,No,13,Bank Transfer
2787,3.8,No,Next Day Air,No,41,Debit Card
2788,4.1,No,Next Day Air,No,4,Venmo
2789,3.1,No,Free Shipping,No,2,Credit Card
2790,5,No,Express,No,28,Credit Card
2791,4.5,No,Free Shipping,No,24,Debit Card
2792,2.8,No,Express,No,14,Venmo
2793,3.2,No,Express,No,11,Credit Card
2794,3.1,No,Standard,No,27,Debit Card
2795,3.3,No,Standard,No,7,Cash
2796,3.4,No,Store Pickup,No,49,PayPal
2797,3.8,No,Store Pickup,No,21,Cash
2798,3.5,No,Express,No,10,Venmo
2799,4.8,No,Store Pickup,No,37,PayPal
2800,3.9,No,Free Shipping,No,9,Bank Transfer
2801,3.4,No,Free Shipping,No,14,Cash
2802,2.6,No,Express,No,30,PayPal
2803,3.1,No,Store Pickup,No,42,Credit Card
2804,3.3,No,Free Shipping,No,31,Bank Transfer
2805,2.8,No,Standard,No,48,Bank Transfer
2806,4.3,No,Standard,No,48,Cash
2807,2.7,No,Standard,No,50,Credit Card
2808,4.4,No,2-Day Shipping,No,10,Debit Card
2809,3.9,No,Free Shipping,No,45,PayPal
2810,3,No,Standard,No,27,Debit Card
2811,4,No,Standard,No,10,Debit Card
2812,3.7,No,Store Pickup,No,19,Credit Card
2813,3.8,No,Store Pickup,No,1,Credit Card
2814,3.3,No,2-Day Shipping,No,39,Debit Card
2815,3.6,No,Standard,No,14,Bank Transfer
2816,3.9,No,Free Shipping,No,40,Venmo
2817,3.5,No,Free Shipping,No,45,Venmo
2818,3.4,No,Standard,No,6,Venmo
2819,4.7,No,Next Day Air,No,12,Debit Card
2820,3,No,Free Shipping,No,19,Cash
2821,3.9,No,Free Shipping,No,5,Cash
2822,4.5,No,Standard,No,37,Venmo
2823,4.1,No,Standard,No,33,PayPal
2824,4.5,No,Standard,No,47,Debit Card
2825,4,No,Free Shipping,No,49,Debit Card
2826,4.3,No,2-Day Shipping,No,28,Bank Transfer
2827,3.6,No,Express,No,23,Venmo
2828,3.1,No,Next Day Air,No,11,Bank Transfer
2829,2.6,No,Standard,No,33,PayPal
2830,3.4,No,Next Day Air,No,47,Cash
2831,2.9,No,Store Pickup,No,13,Venmo
2832,5,No,Express,No,4,Credit Card
2833,4.6,No,Standard,No,40,PayPal
2834,3.3,No,Free Shipping,No,19,Cash
2835,2.9,No,2-Day Shipping,No,17,Credit Card
2836,4.9,No,Free Shipping,No,7,Venmo
2837,5,No,2-Day Shipping,No,21,Cash
2838,4.5,No,Express,No,44,PayPal
2839,3.7,No,Free Shipping,No,2,Bank Transfer
2840,2.8,No,Store Pickup,No,30,Bank Transfer
2841,3.5,No,Store Pickup,No,41,Cash
2842,3,No,2-Day Shipping,No,31,Cash
2843,4.3,No,Standard,No,48,Debit Card
2844,3.6,No,Store Pickup,No,41,Venmo
2845,4.4,No,Standard,No,42,Venmo
2846,4.1,No,Express,No,39,Debit Card
2847,2.8,No,Next Day Air,No,15,PayPal
2848,2.8,No,Free Shipping,No,3,PayPal
2849,4.9,No,Store Pickup,No,28,Bank Transfer
2850,4.1,No,Express,No,27,PayPal
2851,3,No,Store Pickup,No,36,Debit Card
2852,3,No,Store Pickup,No,42,Debit Card
2853,3,No,Store Pickup,No,30,Venmo
2854,3.2,No,Next Day Air,No,9,PayPal
2855,2.7,No,Store Pickup,No,25,Venmo
2856,3.8,No,2-Day Shipping,No,33,PayPal
2857,3.5,No,2-Day Shipping,No,31,Credit Card
2858,3.8,No,Next Day Air,No,35,Debit Card
2859,3.8,No,2-Day Shipping,No,46,Bank Transfer
2860,3.4,No,Express,No,29,Bank Transfer
2861,2.9,No,Next Day Air,No,49,Bank Transfer
2862,3.4,No,Free Shipping,No,27,Credit Card
2863,4.7,No,Store Pickup,No,5,Bank Transfer
2864,3.9,No,2-Day Shipping,No,18,Venmo
2865,3.6,No,Store Pickup,No,31,Venmo
2866,3.7,No,Free Shipping,No,27,Cash
2867,3.1,No,Free Shipping,No,19,Cash
2868,4.9,No,Next Day Air,No,33,Cash
2869,2.6,No,Next Day Air,No,42,PayPal
2870,4.2,No,Standard,No,16,Bank Transfer
2871,4.8,No,Free Shipping,No,49,Debit Card
2872,2.7,No,2-Day Shipping,No,40,Venmo
2873,2.6,No,Next Day Air,No,5,Cash
2874,2.6,No,Free Shipping,No,8,Bank Transfer
2875,3.1,No,Standard,No,2,Debit Card
2876,2.6,No,Free Shipping,No,14,Debit Card
2877,3.4,No,2-Day Shipping,No,5,Bank Transfer
2878,3.6,No,Standard,No,34,Venmo
2879,4.3,No,Next Day Air,No,13,Bank Transfer
2880,4.9,No,Free Shipping,No,31,Venmo
2881,4.8,No,Store Pickup,No,43,PayPal
2882,4.2,No,Free Shipping,No,6,Bank Transfer
2883,2.6,No,Store Pickup,No,23,Credit Card
2884,3.2,No,Standard,No,10,PayPal
2885,3.4,No,2-Day Shipping,No,47,Credit Card
2886,3.5,No,Next Day Air,No,14,Credit Card
2887,4.2,No,Free Shipping,No,29,PayPal
2888,2.8,No,Express,No,12,Cash
2889,5,No,2-Day Shipping,No,25,Debit Card
2890,3.3,No,Store Pickup,No,21,Venmo
2891,3.7,No,Free Shipping,No,23,Credit Card
2892,2.5,No,Free Shipping,No,10,PayPal
2893,3.2,No,Standard,No,47,Credit Card
2894,3.1,No,Free Shipping,No,44,Debit Card
2895,3.5,No,Standard,No,41,Venmo
2896,4.6,No,Standard,No,29,Bank Transfer
2897,3.3,No,Free Shipping,No,2,Venmo
2898,2.5,No,Free Shipping,No,2,Cash
2899,4.6,No,Express,No,29,Credit Card
2900,4.2,No,2-Day Shipping,No,22,Bank Transfer
2901,4,No,Standard,No,23,Cash
2902,2.6,No,Free Shipping,No,46,Credit Card
2903,4.6,No,Standard,No,19,PayPal
2904,3.5,No,2-Day Shipping,No,24,Credit Card
2905,4,No,2-Day Shipping,No,43,Venmo
2906,4.8,No,Standard,No,14,Debit Card
2907,3.9,No,Standard,No,7,Venmo
2908,3.7,No,Next Day Air,No,50,PayPal
2909,3.1,No,Store Pickup,No,15,Debit Card
2910,3,No,Next Day Air,No,40,Credit Card
2911,2.9,No,Store Pickup,No,41,Credit Card
2912,2.9,No,Next Day Air,No,34,Venmo
2913,4,No,Standard,No,27,Cash
2914,3.5,No,Express,No,12,Cash
2915,3.8,No,Express,No,1,Debit Card
2916,4.5,No,Express,No,39,Debit Card
2917,2.7,No,Express,No,13,Credit Card
2918,2.9,No,Store Pickup,No,50,Venmo
2919,4.9,No,Free Shipping,No,36,Cash
2920,3.8,No,Standard,No,31,Debit Card
2921,4.9,No,Free Shipping,No,3,Debit Card
2922,4.6,No,Standard,No,11,Cash
2923,3.5,No,Express,No,16,PayPal
2924,4.2,No,2-Day Shipping,No,12,Cash
2925,3.7,No,Free Shipping,No,37,Debit Card
2926,2.8,No,Store Pickup,No,43,Credit Card
2927,4.8,No,2-Day Shipping,No,9,Cash
2928,2.7,No,Express,No,15,Venmo
2929,3.6,No,Store Pickup,No,17,Credit Card
2930,4.5,No,Next Day Air,No,42,Venmo
2931,4,No,Free Shipping,No,14,Venmo
2932,4.5,No,2-Day Shipping,No,49,Credit Card
2933,3.9,No,Express,No,3,PayPal
2934,3.8,No,Standard,No,28,Venmo
2935,4.7,No,Next Day Air,No,41,Bank Transfer
2936,4.6,No,Standard,No,11,Venmo
2937,3.6,No,Express,No,46,PayPal
2938,4.3,No,2-Day Shipping,No,15,Credit Card
2939,3,No,Standard,No,15,Cash
2940,4.3,No,Express,No,34,Venmo
2941,4.8,No,Next Day Air,No,13,Cash
2942,3.7,No,Free Shipping,No,27,PayPal
2943,2.6,No,Free Shipping,No,37,Bank Transfer
2944,3.4,No,Standard,No,37,Credit Card
2945,3.9,No,Free Shipping,No,4,Venmo
2946,4.8,No,Free Shipping,No,1,Credit Card
2947,2.8,No,Free Shipping,No,29,Bank Transfer
2948,4.4,No,Standard,No,50,Venmo
2949,3.1,No,Standard,No,38,Debit Card
2950,3.8,No,Store Pickup,No,15,PayPal
2951,4.1,No,2-Day Shipping,No,44,Debit Card
2952,4.6,No,Free Shipping,No,14,Cash
2953,4.9,No,Next Day Air,No,5,Debit Card
2954,4.8,No,Next Day Air,No,11,Credit Card
2955,3.9,No,Express,No,15,Credit Card
2956,2.6,No,Free Shipping,No,46,Credit Card
2957,3.7,No,Standard,No,30,Venmo
2958,4.7,No,Standard,No,2,Cash
2959,4.5,No,Standard,No,28,PayPal
2960,4.7,No,Free Shipping,No,9,PayPal
2961,3.6,No,Standard,No,47,Credit Card
2962,2.8,No,Free Shipping,No,21,Debit Card
2963,4,No,Express,No,42,Credit Card
2964,3.6,No,Free Shipping,No,28,Credit Card
2965,3.8,No,2-Day Shipping,No,13,Venmo
2966,4.4,No,Standard,No,25,PayPal
2967,2.8,No,Store Pickup,No,38,Debit Card
2968,3.4,No,Free Shipping,No,40,Venmo
2969,4.9,No,Express,No,25,Cash
2970,4.3,No,Next Day Air,No,20,Cash
2971,3.4,No,Free Shipping,No,44,Credit Card
2972,3.9,No,Next Day Air,No,9,PayPal
2973,4.2,No,Free Shipping,No,11,Venmo
2974,2.7,No,Store Pickup,No,3,Bank Transfer
2975,4.1,No,Store Pickup,No,34,Credit Card
2976,4.5,No,2-Day Shipping,No,48,Cash
2977,2.8,No,Express,No,28,Cash
2978,3.4,No,Standard,No,20,Venmo
2979,3.9,No,Free Shipping,No,49,Bank Transfer
2980,2.6,No,Next Day Air,No,14,PayPal
2981,4.4,No,2-Day Shipping,No,9,Bank Transfer
2982,4.9,No,Standard,No,37,Venmo
2983,3.6,No,Store Pickup,No,4,Credit Card
2984,2.8,No,2-Day Shipping,No,1,Credit Card
2985,4.3,No,2-Day Shipping,No,36,Debit Card
2986,3,No,Express,No,21,Cash
2987,3.3,No,2-Day Shipping,No,16,Credit Card
2988,2.5,No,Store Pickup,No,42,Cash
2989,5,No,2-Day Shipping,No,31,Debit Card
2990,4.3,No,2-Day Shipping,No,6,Credit Card
2991,4.2,No,Free Shipping,No,24,Venmo
2992,3.9,No,Standard,No,7,PayPal
2993,3.9,No,Store Pickup,No,25,Venmo
2994,4.2,No,Free Shipping,No,18,Cash
2995,3.5,No,Store Pickup,No,14,Bank Transfer
2996,2.5,No,Standard,No,42,Debit Card
2997,2.9,No,Express,No,6,Venmo
2998,2.7,No,Next Day Air,No,14,Venmo
2999,4.7,No,Express,No,30,Debit Card
3000,3.8,No,Standard,No,10,Cash
3001,3.7,No,Express,No,7,PayPal
3002,4.7,No,Express,No,28,Credit Card
3003,3.6,No,Next Day Air,No,19,Bank Transfer
3004,2.8,No,Express,No,13,Credit Card
3005,3.7,No,Store Pickup,No,23,Venmo
3006,3.5,No,Express,No,5,Venmo
3007,3.7,No,Store Pickup,No,17,Venmo
3008,3,No,Next Day Air,No,31,Venmo
3009,4.9,No,Free Shipping,No,19,PayPal
3010,4.6,No,Free Shipping,No,8,Venmo
3011,3.3,No,Free Shipping,No,15,Credit Card
3012,3,No,Next Day Air,No,18,Credit Card
3013,3.5,No,Standard,No,16,PayPal
3014,4.2,No,Store Pickup,No,13,Cash
3015,4.5,No,Express,No,38,PayPal
3016,2.8,No,Express,No,27,Bank Transfer
3017,4.9,No,Store Pickup,No,31,Bank Transfer
3018,3.3,No,Next Day Air,No,24,Cash
3019,3,No,Free Shipping,No,21,Debit Card
3020,3.9,No,2-Day Shipping,No,15,PayPal
3021,2.8,No,Store Pickup,No,48,Venmo
3022,4.5,No,2-Day Shipping,No,47,Cash
3023,4,No,Free Shipping,No,23,PayPal
3024,2.9,No,Express,No,4,PayPal
3025,4,No,Free Shipping,No,47,Credit Card
3026,3.4,No,Store Pickup,No,7,PayPal
3027,2.5,No,Free Shipping,No,6,Credit Card
3028,2.8,No,2-Day Shipping,No,47,Credit Card
3029,3,No,Free Shipping,No,7,PayPal
3030,3.1,No,Free Shipping,No,1,Debit Card
3031,2.6,No,2-Day Shipping,No,23,Credit Card
3032,4.9,No,2-Day Shipping,No,30,Credit Card
3033,3.5,No,Next Day Air,No,24,Credit Card
3034,2.6,No,Store Pickup,No,9,PayPal
3035,3.5,No,2-Day Shipping,No,25,Credit Card
3036,4.5,No,Free Shipping,No,18,Cash
3037,4.3,No,Next Day Air,No,7,Venmo
3038,4.8,No,Next Day Air,No,2,Cash
3039,4.2,No,Free Shipping,No,36,Debit Card
3040,3.2,No,Next Day Air,No,31,PayPal
3041,4.1,No,Express,No,10,Cash
3042,4,No,Express,No,27,PayPal
3043,2.9,No,Next Day Air,No,14,PayPal
3044,2.6,No,Store Pickup,No,17,Credit Card
3045,2.7,No,Free Shipping,No,10,Bank Transfer
3046,4.6,No,2-Day Shipping,No,4,PayPal
3047,3.2,No,Store Pickup,No,25,Cash
3048,4.1,No,2-Day Shipping,No,3,PayPal
3049,3.9,No,Standard,No,47,Venmo
3050,3,No,Next Day Air,No,41,Bank Transfer
3051,3.6,No,Standard,No,28,Venmo
3052,4.6,No,Express,No,49,Debit Card
3053,4.5,No,Store Pickup,No,7,Bank Transfer
3054,3.2,No,Next Day Air,No,22,Bank Transfer
3055,4.9,No,2-Day Shipping,No,34,Venmo
3056,5,No,Standard,No,5,Debit Card
3057,3.8,No,Standard,No,15,Cash
3058,3.4,No,Next Day Air,No,26,Bank Transfer
3059,3.8,No,Store Pickup,No,3,Bank Transfer
3060,3.2,No,Express,No,42,Credit Card
3061,4.7,No,Store Pickup,No,1,Venmo
3062,4.5,No,Express,No,20,PayPal
3063,3.3,No,Standard,No,39,PayPal
3064,3.9,No,Store Pickup,No,24,Credit Card
3065,3.6,No,Express,No,49,Bank Transfer
3066,2.8,No,Store Pickup,No,7,Venmo
3067,4.3,No,Free Shipping,No,13,Venmo
3068,3.5,No,Free Shipping,No,2,Cash
3069,4.2,No,Express,No,4,Debit Card
3070,4.6,No,Express,No,17,Debit Card
3071,2.6,No,Free Shipping,No,43,PayPal
3072,3.4,No,Next Day Air,No,6,PayPal
3073,3.1,No,Standard,No,46,PayPal
3074,3.6,No,Free Shipping,No,7,Debit Card
3075,4.2,No,Next Day Air,No,34,Debit Card
3076,3.6,No,Standard,No,21,PayPal
3077,3.6,No,Express,No,13,Venmo
3078,3,No,Store Pickup,No,33,Debit Card
3079,2.5,No,2-Day Shipping,No,24,Bank Transfer
3080,4,No,Store Pickup,No,4,Bank Transfer
3081,4.1,No,Next Day Air,No,5,Cash
3082,4.9,No,Next Day Air,No,11,Credit Card
3083,4,No,Next Day Air,No,20,Bank Transfer
3084,3.5,No,Store Pickup,No,28,PayPal
3085,3.2,No,Store Pickup,No,43,PayPal
3086,2.8,No,Store Pickup,No,10,Venmo
3087,3.5,No,Next Day Air,No,26,Venmo
3088,3.1,No,Free Shipping,No,29,Bank Transfer
3089,3.3,No,Store Pickup,No,35,Bank Transfer
3090,4.6,No,Free Shipping,No,23,Cash
3091,4.9,No,Store Pickup,No,15,Bank Transfer
3092,3.4,No,2-Day Shipping,No,46,Credit Card
3093,3.5,No,Next Day Air,No,14,Bank Transfer
3094,4.8,No,Store Pickup,No,17,Cash
3095,2.7,No,Store Pickup,No,9,Cash
3096,3.4,No,Standard,No,13,Venmo
3097,3.5,No,Next Day Air,No,20,Bank Transfer
3098,3.7,No,Free Shipping,No,39,Bank Transfer
3099,3.3,No,Next Day Air,No,50,Bank Transfer
3100,2.9,No,Free Shipping,No,21,Bank Transfer
3101,3.9,No,Express,No,3,Bank Transfer
3102,2.7,No,Express,No,9,PayPal
3103,4.3,No,Standard,No,29,Cash
3104,3,No,2-Day Shipping,No,42,Bank Transfer
3105,5,No,2-Day Shipping,No,41,Debit Card
3106,2.7,No,Express,No,17,Debit Card
3107,4.7,No,Next Day Air,No,20,PayPal
3108,4.6,No,Standard,No,18,Credit Card
3109,3.2,No,2-Day Shipping,No,7,PayPal
3110,4.3,No,Free Shipping,No,47,Bank Transfer
3111,4.6,No,Next Day Air,No,2,Bank Transfer
3112,4.9,No,Free Shipping,No,25,Debit Card
3113,3.8,No,Express,No,26,Venmo
3114,2.6,No,Express,No,2,Debit Card
3115,4.7,No,Store Pickup,No,45,Venmo
3116,4.1,No,Free Shipping,No,9,Bank Transfer
3117,3.7,No,Store Pickup,No,1,Venmo
3118,3,No,Free Shipping,No,4,PayPal
3119,4.7,No,Standard,No,31,Debit Card
3120,4.7,No,2-Day Shipping,No,21,Credit Card
3121,4,No,Store Pickup,No,32,Debit Card
3122,2.6,No,Standard,No,16,Venmo
3123,3,No,Express,No,34,Credit Card
3124,3.3,No,Next Day Air,No,40,Venmo
3125,3.4,No,Standard,No,4,Cash
3126,4,No,Standard,No,3,Cash
3127,2.6,No,Store Pickup,No,28,Bank Transfer
3128,3.4,No,Free Shipping,No,43,Credit Card
3129,4.4,No,Standard,No,20,Cash
3130,4.7,No,Express,No,40,Venmo
3131,4.5,No,Store Pickup,No,34,Venmo
3132,2.9,No,Store Pickup,No,11,Bank Transfer
3133,4.2,No,Express,No,26,Cash
3134,4.1,No,Next Day Air,No,29,Cash
3135,4.4,No,Store Pickup,No,47,Bank Transfer
3136,4.7,No,Free Shipping,No,48,Venmo
3137,3.1,No,Next Day Air,No,29,Cash
3138,2.7,No,2-Day Shipping,No,14,Bank Transfer
3139,4.6,No,Next Day Air,No,40,Cash
3140,4.4,No,Next Day Air,No,4,Venmo
3141,4.6,No,Free Shipping,No,37,Bank Transfer
3142,4.9,No,Express,No,47,Credit Card
3143,4,No,2-Day Shipping,No,1,Venmo
3144,2.9,No,Store Pickup,No,26,Cash
3145,2.6,No,Free Shipping,No,12,Debit Card
3146,4.6,No,Standard,No,16,PayPal
3147,4.9,No,Free Shipping,No,19,PayPal
3148,4.3,No,Express,No,21,Credit Card
3149,4.3,No,Free Shipping,No,15,Venmo
3150,4.6,No,Free Shipping,No,9,Venmo
3151,2.6,No,Express,No,7,Bank Transfer
3152,3.1,No,2-Day Shipping,No,47,Bank Transfer
3153,3.1,No,Store Pickup,No,17,PayPal
3154,3.1,No,Next Day Air,No,46,Venmo
3155,4.4,No,Standard,No,32,Cash
3156,4.3,No,Free Shipping,No,34,Cash
3157,3.1,No,2-Day Shipping,No,18,Cash
3158,3.1,No,Store Pickup,No,5,Debit Card
3159,4.9,No,2-Day Shipping,No,44,Credit Card
3160,2.9,No,Store Pickup,No,4,Bank Transfer
3161,3.8,No,Next Day Air,No,37,Cash
3162,4.2,No,2-Day Shipping,No,43,Cash
3163,3.9,No,Standard,No,28,Bank Transfer
3164,2.8,No,Express,No,36,Cash
3165,2.6,No,Standard,No,16,Credit Card
3166,3,No,Store Pickup,No,38,Bank Transfer
3167,2.7,No,Next Day Air,No,37,Bank Transfer
3168,2.8,No,2-Day Shipping,No,9,Cash
3169,2.9,No,2-Day Shipping,No,14,PayPal
3170,3.8,No,Free Shipping,No,3,Venmo
3171,4.4,No,Express,No,10,Credit Card
3172,3.1,No,Express,No,26,Bank Transfer
3173,3.7,No,Standard,No,30,Debit Card
3174,4.9,No,Next Day Air,No,32,PayPal
3175,3.8,No,Store Pickup,No,35,PayPal
3176,3.4,No,Store Pickup,No,26,Debit Card
3177,4.6,No,2-Day Shipping,No,39,Credit Card
3178,3.2,No,Standard,No,31,Credit Card
3179,2.7,No,Free Shipping,No,28,Credit Card
3180,4.3,No,Free Shipping,No,12,Debit Card
3181,3.8,No,Standard,No,46,PayPal
3182,4.4,No,Free Shipping,No,27,PayPal
3183,3.6,No,Free Shipping,No,4,Credit Card
3184,3.5,No,Standard,No,14,Cash
3185,4.2,No,2-Day Shipping,No,30,Venmo
3186,4.7,No,Express,No,6,PayPal
3187,4.8,No,Store Pickup,No,43,Venmo
3188,3.2,No,Free Shipping,No,28,Debit Card
3189,3.5,No,Standard,No,39,Bank Transfer
3190,4.2,No,Store Pickup,No,30,PayPal
3191,3.4,No,Free Shipping,No,5,Credit Card
3192,4.7,No,Store Pickup,No,42,Credit Card
3193,3,No,Free Shipping,No,20,Cash
3194,4,No,Express,No,35,Credit Card
3195,4.6,No,Standard,No,10,Credit Card
3196,4.9,No,Next Day Air,No,36,Credit Card
3197,2.8,No,Express,No,21,Debit Card
3198,3.2,No,Free Shipping,No,29,Credit Card
3199,2.8,No,Free Shipping,No,39,Debit Card
3200,4.2,No,Express,No,16,PayPal
3201,4.8,No,Free Shipping,No,32,Credit Card
3202,2.8,No,2-Day Shipping,No,34,Cash
3203,4.5,No,Standard,No,38,Venmo
3204,4.1,No,Express,No,14,Venmo
3205,4.3,No,Free Shipping,No,23,Debit Card
3206,4.4,No,2-Day Shipping,No,50,Bank Transfer
3207,3,No,Free Shipping,No,49,PayPal
3208,2.7,No,Next Day Air,No,14,PayPal
3209,3.3,No,2-Day Shipping,No,42,PayPal
3210,4.3,No,Standard,No,39,Debit Card
3211,2.9,No,Express,No,43,Venmo
3212,4.9,No,Standard,No,12,Cash
3213,3.6,No,2-Day Shipping,No,21,Debit Card
3214,3.3,No,Standard,No,33,Credit Card
3215,3.1,No,Free Shipping,No,6,Debit Card
3216,2.7,No,Free Shipping,No,10,PayPal
3217,3.4,No,Next Day Air,No,18,Cash
3218,3.4,No,Express,No,46,Venmo
3219,3.9,No,Express,No,49,PayPal
